"muiid","MLRARSYM","affinity","LRU","best","ofbest","compname","coiid","dmuiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site"
189644,"99",2.33662011006024,"99",96.095382750348,2.43156335214428,"Markey",930805,147459,"6cbk","Roscommon mucky loamy sand",15.4124824404716,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,81,250,0,10,50,40,82.5,20.0000002980232,6.69999980926514,0,48.4559992980957,27.6439999890327,23.9,44.665,36.5400003902614,"none",81,NA,"organic, unspecified & glaciofluvial deposits",NA,"moraine & till plain & lake plain & outwash plain & depression & depression & depression & depression","yes","no",0,"M2 Mucky Depression"
189644,"99",2.33662011006024,"99",96.095382750348,2.43156335214428,"Au Gres",930799,147459,"6cbk","Roscommon mucky loamy sand",15.4124824404716,FALSE,5,"spodosols","typic endoaquods","Sandy, mixed, frigid Typic Endoaquods","somewhat poorly",1,250,250,0,88.7399993896484,2.35999994277954,8.9,1.24000000953674,3.99999991059303,5.80000019073486,0,92.5566654459635,1.72999996503194,5.71333333333333,0.591000003417333,10.0599997751415,"none",10,0,"glaciofluvial deposits",NA,"till plain & outwash plain & lake plain","no","yes",50,"Not"
189644,"99",2.33662011006024,"99",96.095382750348,2.43156335214428,"Croswell",930802,147459,"6cbk","Roscommon mucky loamy sand",15.4124824404716,FALSE,5,"spodosols","oxyaquic haplorthods","Sandy, mixed, frigid Oxyaquic Haplorthods","moderately well",2,250,250,0,93.5999984741211,1.39999997615814,5,0.742000002861023,3.99999991059303,5.5,0,93.5999984741211,1.39999997615814,5,0.414000000953674,10.4799997657537,"none",0,0,"glaciofluvial deposits",NA,"moraine & outwash plain & till plain","no","no",100,"Not"
189644,"99",2.33662011006024,"99",96.095382750348,2.43156335214428,"Roscommon",273294,147459,"6cbk","Roscommon mucky loamy sand",15.4124824404716,TRUE,85,"entisols","mollic psammaquents","Mixed, frigid Mollic Psammaquents","poorly",1,18,250,0,90.4679995727539,4.17200012207031,5.36,3.58,4.76000002026558,6.89199993133545,0,92.555998840332,2.32400002479553,5.12,1.36,11.7600000500679,"none",18,0,"glaciofluvial deposits",NA,"depression & depression & depression & drainageway & lake plain & outwash plain","yes","no",25,"Not"
189647,"94A",57.1155483877433,"94A",57.1155483877433,100,"Sims",273297,147462,"6cbn","Sims clay loam",15.8960740407308,TRUE,83,"inceptisols","mollic epiaquepts","Fine, mixed, semiactive, nonacid, frigid Mollic Epiaquepts","poorly",1,0,250,0,20.3340007019043,44.8859992980957,34.78,3.125,8.4600000679493,7,0,11.8306668504079,51.5060005696615,36.6633333333333,1.20833333333333,25.2500001341105,"none",23,0,"till, unspecified",NA,"depression & depression & moraine & till plain","yes","no",25,"Not"
189647,"94A",57.1155483877433,"94A",57.1155483877433,100,"Kawkawlin",930818,147462,"6cbn","Sims clay loam",15.8960740407308,FALSE,7,"alfisols","aquic glossudalfs","Fine, mixed, semiactive, frigid Aquic Glossudalfs","somewhat poorly",3,15,250,0,18.15,50,31.85,1.075,8.40000011026859,6.40999994277954,0,16.8646662139893,48.9653337860107,34.17,0.525,25.1800003349781,"none",15,0,"till, unspecified",NA,"moraine & till plain","no","no",50,"Not"
189647,"94A",57.1155483877433,"94A",57.1155483877433,100,"Markey",930821,147462,"6cbn","Sims clay loam",15.8960740407308,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,81,250,0,10,50,40,82.5,20.0000002980232,6.69999980926514,0,48.4559992980957,27.6439999890327,23.9,44.665,36.5400003902614,"none",81,NA,"organic, unspecified & glaciofluvial deposits",NA,"moraine & till plain & lake plain & outwash plain & depression & depression & depression & depression","yes","no",0,"M2 Mucky Depression"
189647,"94A",57.1155483877433,"94A",57.1155483877433,100,"Brevort",930817,147462,"6cbn","Sims clay loam",15.8960740407308,FALSE,5,"entisols","mollic endoaquents","Sandy over loamy, mixed, active, nonacid, frigid Mollic Endoaquents","poorly",1,79,250,0,86.8199981689453,4.67999997138977,8.5,2.55,4.39999997615814,7.06000003814697,0,58.0206651051839,26.8526670090357,15.1266666666667,1.01666666666667,19.5000004321337,"none",20,0,"glaciofluvial deposits & till, unspecified",NA,"depression & depression & lake plain & till plain","yes","no",25,"Not"
189647,"98",25.8590637159119,"98",57.1155483877433,45.2749985701986,"Sims",273297,147462,"6cbn","Sims clay loam",15.8960740407308,TRUE,83,"inceptisols","mollic epiaquepts","Fine, mixed, semiactive, nonacid, frigid Mollic Epiaquepts","poorly",1,0,250,0,20.3340007019043,44.8859992980957,34.78,3.125,8.4600000679493,7,0,11.8306668504079,51.5060005696615,36.6633333333333,1.20833333333333,25.2500001341105,"none",23,0,"till, unspecified",NA,"depression & depression & moraine & till plain","yes","no",25,"Not"
189647,"98",25.8590637159119,"98",57.1155483877433,45.2749985701986,"Kawkawlin",930818,147462,"6cbn","Sims clay loam",15.8960740407308,FALSE,7,"alfisols","aquic glossudalfs","Fine, mixed, semiactive, frigid Aquic Glossudalfs","somewhat poorly",3,15,250,0,18.15,50,31.85,1.075,8.40000011026859,6.40999994277954,0,16.8646662139893,48.9653337860107,34.17,0.525,25.1800003349781,"none",15,0,"till, unspecified",NA,"moraine & till plain","no","no",50,"Not"
189647,"98",25.8590637159119,"98",57.1155483877433,45.2749985701986,"Markey",930821,147462,"6cbn","Sims clay loam",15.8960740407308,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,81,250,0,10,50,40,82.5,20.0000002980232,6.69999980926514,0,48.4559992980957,27.6439999890327,23.9,44.665,36.5400003902614,"none",81,NA,"organic, unspecified & glaciofluvial deposits",NA,"moraine & till plain & lake plain & outwash plain & depression & depression & depression & depression","yes","no",0,"M2 Mucky Depression"
189647,"98",25.8590637159119,"98",57.1155483877433,45.2749985701986,"Brevort",930817,147462,"6cbn","Sims clay loam",15.8960740407308,FALSE,5,"entisols","mollic endoaquents","Sandy over loamy, mixed, active, nonacid, frigid Mollic Endoaquents","poorly",1,79,250,0,86.8199981689453,4.67999997138977,8.5,2.55,4.39999997615814,7.06000003814697,0,58.0206651051839,26.8526670090357,15.1266666666667,1.01666666666667,19.5000004321337,"none",20,0,"glaciofluvial deposits & till, unspecified",NA,"depression & depression & lake plain & till plain","yes","no",25,"Not"
189647,"99",17.0253878963449,"99",57.1155483877433,29.8086744799573,"Sims",273297,147462,"6cbn","Sims clay loam",15.8960740407308,TRUE,83,"inceptisols","mollic epiaquepts","Fine, mixed, semiactive, nonacid, frigid Mollic Epiaquepts","poorly",1,0,250,0,20.3340007019043,44.8859992980957,34.78,3.125,8.4600000679493,7,0,11.8306668504079,51.5060005696615,36.6633333333333,1.20833333333333,25.2500001341105,"none",23,0,"till, unspecified",NA,"depression & depression & moraine & till plain","yes","no",25,"Not"
189647,"99",17.0253878963449,"99",57.1155483877433,29.8086744799573,"Kawkawlin",930818,147462,"6cbn","Sims clay loam",15.8960740407308,FALSE,7,"alfisols","aquic glossudalfs","Fine, mixed, semiactive, frigid Aquic Glossudalfs","somewhat poorly",3,15,250,0,18.15,50,31.85,1.075,8.40000011026859,6.40999994277954,0,16.8646662139893,48.9653337860107,34.17,0.525,25.1800003349781,"none",15,0,"till, unspecified",NA,"moraine & till plain","no","no",50,"Not"
189647,"99",17.0253878963449,"99",57.1155483877433,29.8086744799573,"Markey",930821,147462,"6cbn","Sims clay loam",15.8960740407308,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,81,250,0,10,50,40,82.5,20.0000002980232,6.69999980926514,0,48.4559992980957,27.6439999890327,23.9,44.665,36.5400003902614,"none",81,NA,"organic, unspecified & glaciofluvial deposits",NA,"moraine & till plain & lake plain & outwash plain & depression & depression & depression & depression","yes","no",0,"M2 Mucky Depression"
189647,"99",17.0253878963449,"99",57.1155483877433,29.8086744799573,"Brevort",930817,147462,"6cbn","Sims clay loam",15.8960740407308,FALSE,5,"entisols","mollic endoaquents","Sandy over loamy, mixed, active, nonacid, frigid Mollic Endoaquents","poorly",1,79,250,0,86.8199981689453,4.67999997138977,8.5,2.55,4.39999997615814,7.06000003814697,0,58.0206651051839,26.8526670090357,15.1266666666667,1.01666666666667,19.5000004321337,"none",20,0,"glaciofluvial deposits & till, unspecified",NA,"depression & depression & lake plain & till plain","yes","no",25,"Not"
189651,"94A",33.0337831616715,"94A",63.6467919501008,51.9017253651528,"Brevort",930836,147466,"6cbs","Wheatley loamy sand",16.1969167073568,FALSE,5,"entisols","mollic endoaquents","Sandy over loamy, mixed, active, nonacid, frigid Mollic Endoaquents","poorly",1,79,250,0,86.8199981689453,4.67999997138977,8.5,2.55,4.39999997615814,7.06000003814697,0,58.0206651051839,26.8526670090357,15.1266666666667,1.01666666666667,19.5000004321337,"none",20,0,"glaciofluvial deposits & till, unspecified",NA,"depression & depression & lake plain & till plain","yes","no",25,"Not"
189651,"94A",33.0337831616715,"94A",63.6467919501008,51.9017253651528,"Gladwin",930834,147466,"6cbs","Wheatley loamy sand",16.1969167073568,FALSE,5,"spodosols","argic endoaquods","Sandy, mixed, frigid Argic Endoaquods","somewhat poorly",1,56,250,0,87.7799987792969,4.72000012397766,7.5,1.68000000715256,4.39999997615814,6.90000009536743,0,86.7906665039063,7.72266679763794,5.48666666666667,0.74866666952769,8.77999997884035,"none",20,0,"glaciofluvial deposits",NA,"lake plain & outwash plain","no","no",50,"Not"
189651,"94A",33.0337831616715,"94A",63.6467919501008,51.9017253651528,"Wheatley",273301,147466,"6cbs","Wheatley loamy sand",16.1969167073568,TRUE,85,"entisols","mollic psammaquents","Mixed, frigid Mollic Psammaquents","poorly",1,74,250,0,89.1399978637695,2.86000006198883,8,2.55,4.29999999701977,7.19999980926514,0,91.8733316040039,1.96666667143504,6.16,1.01666666666667,8.25999995321035,"none",20,0,"glaciofluvial deposits",NA,"depression & depression & lake plain & outwash plain","yes","no",25,"Not"
189651,"94A",33.0337831616715,"94A",63.6467919501008,51.9017253651528,"Markey",930835,147466,"6cbs","Wheatley loamy sand",16.1969167073568,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,81,250,0,10,50,40,82.5,20.0000002980232,6.69999980926514,0,48.4559992980957,27.6439999890327,23.9,44.665,36.5400003902614,"none",81,NA,"organic, unspecified & glaciofluvial deposits",NA,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189651,"98",3.31942488822766,"98",63.6467919501008,5.21538444676064,"Brevort",930836,147466,"6cbs","Wheatley loamy sand",16.1969167073568,FALSE,5,"entisols","mollic endoaquents","Sandy over loamy, mixed, active, nonacid, frigid Mollic Endoaquents","poorly",1,79,250,0,86.8199981689453,4.67999997138977,8.5,2.55,4.39999997615814,7.06000003814697,0,58.0206651051839,26.8526670090357,15.1266666666667,1.01666666666667,19.5000004321337,"none",20,0,"glaciofluvial deposits & till, unspecified",NA,"depression & depression & lake plain & till plain","yes","no",25,"Not"
189651,"98",3.31942488822766,"98",63.6467919501008,5.21538444676064,"Gladwin",930834,147466,"6cbs","Wheatley loamy sand",16.1969167073568,FALSE,5,"spodosols","argic endoaquods","Sandy, mixed, frigid Argic Endoaquods","somewhat poorly",1,56,250,0,87.7799987792969,4.72000012397766,7.5,1.68000000715256,4.39999997615814,6.90000009536743,0,86.7906665039063,7.72266679763794,5.48666666666667,0.74866666952769,8.77999997884035,"none",20,0,"glaciofluvial deposits",NA,"lake plain & outwash plain","no","no",50,"Not"
189651,"98",3.31942488822766,"98",63.6467919501008,5.21538444676064,"Wheatley",273301,147466,"6cbs","Wheatley loamy sand",16.1969167073568,TRUE,85,"entisols","mollic psammaquents","Mixed, frigid Mollic Psammaquents","poorly",1,74,250,0,89.1399978637695,2.86000006198883,8,2.55,4.29999999701977,7.19999980926514,0,91.8733316040039,1.96666667143504,6.16,1.01666666666667,8.25999995321035,"none",20,0,"glaciofluvial deposits",NA,"depression & depression & lake plain & outwash plain","yes","no",25,"Not"
189651,"98",3.31942488822766,"98",63.6467919501008,5.21538444676064,"Markey",930835,147466,"6cbs","Wheatley loamy sand",16.1969167073568,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,81,250,0,10,50,40,82.5,20.0000002980232,6.69999980926514,0,48.4559992980957,27.6439999890327,23.9,44.665,36.5400003902614,"none",81,NA,"organic, unspecified & glaciofluvial deposits",NA,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189651,"99",63.6467919501008,"99",63.6467919501008,100,"Brevort",930836,147466,"6cbs","Wheatley loamy sand",16.1969167073568,FALSE,5,"entisols","mollic endoaquents","Sandy over loamy, mixed, active, nonacid, frigid Mollic Endoaquents","poorly",1,79,250,0,86.8199981689453,4.67999997138977,8.5,2.55,4.39999997615814,7.06000003814697,0,58.0206651051839,26.8526670090357,15.1266666666667,1.01666666666667,19.5000004321337,"none",20,0,"glaciofluvial deposits & till, unspecified",NA,"depression & depression & lake plain & till plain","yes","no",25,"Not"
189651,"99",63.6467919501008,"99",63.6467919501008,100,"Gladwin",930834,147466,"6cbs","Wheatley loamy sand",16.1969167073568,FALSE,5,"spodosols","argic endoaquods","Sandy, mixed, frigid Argic Endoaquods","somewhat poorly",1,56,250,0,87.7799987792969,4.72000012397766,7.5,1.68000000715256,4.39999997615814,6.90000009536743,0,86.7906665039063,7.72266679763794,5.48666666666667,0.74866666952769,8.77999997884035,"none",20,0,"glaciofluvial deposits",NA,"lake plain & outwash plain","no","no",50,"Not"
189651,"99",63.6467919501008,"99",63.6467919501008,100,"Wheatley",273301,147466,"6cbs","Wheatley loamy sand",16.1969167073568,TRUE,85,"entisols","mollic psammaquents","Mixed, frigid Mollic Psammaquents","poorly",1,74,250,0,89.1399978637695,2.86000006198883,8,2.55,4.29999999701977,7.19999980926514,0,91.8733316040039,1.96666667143504,6.16,1.01666666666667,8.25999995321035,"none",20,0,"glaciofluvial deposits",NA,"depression & depression & lake plain & outwash plain","yes","no",25,"Not"
189651,"99",63.6467919501008,"99",63.6467919501008,100,"Markey",930835,147466,"6cbs","Wheatley loamy sand",16.1969167073568,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,81,250,0,10,50,40,82.5,20.0000002980232,6.69999980926514,0,48.4559992980957,27.6439999890327,23.9,44.665,36.5400003902614,"none",81,NA,"organic, unspecified & glaciofluvial deposits",NA,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189747,"94C",99.6619275849708,"94C",99.6619275849708,100,"Croswell",869545,147561,"6cfw","Au Gres-Roscommon association",15.9020831925528,FALSE,5,"spodosols","oxyaquic haplorthods","Sandy, mixed, frigid Oxyaquic Haplorthods","moderately well",3,250,250,0,93.5999984741211,1.39999997615814,5,0.980000007152557,3.99999991059303,5.58000001907349,0,93.5999984741211,1.39999997615814,5,0.544666670163472,10.9799997545779,"none",0,0,"glaciofluvial deposits",NA,"lake plain & outwash plain","no","no",100,"Not"
189747,"94C",99.6619275849708,"94C",99.6619275849708,100,"Au Gres",273447,147561,"6cfw","Au Gres-Roscommon association",15.9020831925528,TRUE,55,"spodosols","typic endoaquods","Sandy, mixed, frigid Typic Endoaquods","somewhat poorly",1,250,250,0,92.1699984741211,1.66999997615814,6.16,1.8120000064373,4.23000003397465,5.71600005149841,0,93.0099984741211,1.57666664282481,5.41333333333333,0.866000004212062,10.7499998882413,"none",23,0,"glaciofluvial deposits",NA,"outwash plain & lake plain","no","yes",50,"Not"
189747,"94C",99.6619275849708,"94C",99.6619275849708,100,"Tawas",869546,147561,"6cfw","Au Gres-Roscommon association",15.9020831925528,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,250,250,0,10,60.5,29.5,86,18.2499998807907,6.19999980926514,0,48.7519982910156,35.9480001068115,15.3,38.14,29.7299998104572,"none",66,0,"organic, unspecified & glaciofluvial deposits",NA,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189747,"94C",99.6619275849708,"94C",99.6619275849708,100,"Roscommon",273448,147561,"6cfw","Au Gres-Roscommon association",15.9020831925528,TRUE,35,"entisols","mollic psammaquents","Mixed, frigid Mollic Psammaquents","poorly",1,10,250,0,93.5999984741211,1.39999997615814,5,2.1,4.09999996423721,6.93999996185303,0,93.5999984741211,1.39999997615814,5,0.866666666666667,11.0999999940395,"none",10,0,"glaciofluvial deposits",NA,"depression & depression & lake plain & outwash plain","yes","no",25,"Not"
189747,"99",0.338072415029242,"99",99.6619275849708,0.339219221644097,"Croswell",869545,147561,"6cfw","Au Gres-Roscommon association",15.9020831925528,FALSE,5,"spodosols","oxyaquic haplorthods","Sandy, mixed, frigid Oxyaquic Haplorthods","moderately well",3,250,250,0,93.5999984741211,1.39999997615814,5,0.980000007152557,3.99999991059303,5.58000001907349,0,93.5999984741211,1.39999997615814,5,0.544666670163472,10.9799997545779,"none",0,0,"glaciofluvial deposits",NA,"lake plain & outwash plain","no","no",100,"Not"
189747,"99",0.338072415029242,"99",99.6619275849708,0.339219221644097,"Au Gres",273447,147561,"6cfw","Au Gres-Roscommon association",15.9020831925528,TRUE,55,"spodosols","typic endoaquods","Sandy, mixed, frigid Typic Endoaquods","somewhat poorly",1,250,250,0,92.1699984741211,1.66999997615814,6.16,1.8120000064373,4.23000003397465,5.71600005149841,0,93.0099984741211,1.57666664282481,5.41333333333333,0.866000004212062,10.7499998882413,"none",23,0,"glaciofluvial deposits",NA,"outwash plain & lake plain","no","yes",50,"Not"
189747,"99",0.338072415029242,"99",99.6619275849708,0.339219221644097,"Tawas",869546,147561,"6cfw","Au Gres-Roscommon association",15.9020831925528,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,250,250,0,10,60.5,29.5,86,18.2499998807907,6.19999980926514,0,48.7519982910156,35.9480001068115,15.3,38.14,29.7299998104572,"none",66,0,"organic, unspecified & glaciofluvial deposits",NA,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189747,"99",0.338072415029242,"99",99.6619275849708,0.339219221644097,"Roscommon",273448,147561,"6cfw","Au Gres-Roscommon association",15.9020831925528,TRUE,35,"entisols","mollic psammaquents","Mixed, frigid Mollic Psammaquents","poorly",1,10,250,0,93.5999984741211,1.39999997615814,5,2.1,4.09999996423721,6.93999996185303,0,93.5999984741211,1.39999997615814,5,0.866666666666667,11.0999999940395,"none",10,0,"glaciofluvial deposits",NA,"depression & depression & lake plain & outwash plain","yes","no",25,"Not"
189760,"94A",60.5694849567458,"94A",60.5694849567458,100,"Linwood",869581,147574,"6cg9","Carbondale muck",16.1229996999105,FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,58,250,0,10,59,31,85.5,18.4999999403954,6.19999980926514,0,24.4133333333333,45.52,30.0666666666667,33.32,36.9400000572205,"none",58,0,"organic, unspecified & till, unspecified",NA,"depression","yes","no",0,"M2 Mucky Depression"
189760,"94A",60.5694849567458,"94A",60.5694849567458,100,"Carbondale",273469,147574,"6cg9","Carbondale muck",16.1229996999105,TRUE,90,"histosols","hemic haplosaprists","Euic, frigid Hemic Haplosaprists","very poorly",1,250,250,0,10,56,34,84.5,19.0000000596046,6.5,0,10,62,28,86.5,53.9999994635582,"none",152,0,"organic, unspecified",NA,"depression & depression & depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189760,"94A",60.5694849567458,"94A",60.5694849567458,100,"Tawas",869582,147574,"6cg9","Carbondale muck",16.1229996999105,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,250,250,0,10,60.5,29.5,86,18.2499998807907,6.19999980926514,0,48.7519982910156,35.9480001068115,15.3,38.14,29.7299998104572,"none",66,0,"organic, unspecified & glaciofluvial deposits",NA,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189760,"94C",12.3064008875344,"94C",60.5694849567458,20.31782323446,"Linwood",869581,147574,"6cg9","Carbondale muck",16.1229996999105,FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,58,250,0,10,59,31,85.5,18.4999999403954,6.19999980926514,0,24.4133333333333,45.52,30.0666666666667,33.32,36.9400000572205,"none",58,0,"organic, unspecified & till, unspecified",NA,"depression","yes","no",0,"M2 Mucky Depression"
189760,"94C",12.3064008875344,"94C",60.5694849567458,20.31782323446,"Carbondale",273469,147574,"6cg9","Carbondale muck",16.1229996999105,TRUE,90,"histosols","hemic haplosaprists","Euic, frigid Hemic Haplosaprists","very poorly",1,250,250,0,10,56,34,84.5,19.0000000596046,6.5,0,10,62,28,86.5,53.9999994635582,"none",152,0,"organic, unspecified",NA,"depression & depression & depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189760,"94C",12.3064008875344,"94C",60.5694849567458,20.31782323446,"Tawas",869582,147574,"6cg9","Carbondale muck",16.1229996999105,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,250,250,0,10,60.5,29.5,86,18.2499998807907,6.19999980926514,0,48.7519982910156,35.9480001068115,15.3,38.14,29.7299998104572,"none",66,0,"organic, unspecified & glaciofluvial deposits",NA,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189760,"99",27.1241141557197,"99",60.5694849567458,44.7818141017539,"Linwood",869581,147574,"6cg9","Carbondale muck",16.1229996999105,FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,58,250,0,10,59,31,85.5,18.4999999403954,6.19999980926514,0,24.4133333333333,45.52,30.0666666666667,33.32,36.9400000572205,"none",58,0,"organic, unspecified & till, unspecified",NA,"depression","yes","no",0,"M2 Mucky Depression"
189760,"99",27.1241141557197,"99",60.5694849567458,44.7818141017539,"Carbondale",273469,147574,"6cg9","Carbondale muck",16.1229996999105,TRUE,90,"histosols","hemic haplosaprists","Euic, frigid Hemic Haplosaprists","very poorly",1,250,250,0,10,56,34,84.5,19.0000000596046,6.5,0,10,62,28,86.5,53.9999994635582,"none",152,0,"organic, unspecified",NA,"depression & depression & depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189760,"99",27.1241141557197,"99",60.5694849567458,44.7818141017539,"Tawas",869582,147574,"6cg9","Carbondale muck",16.1229996999105,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,250,250,0,10,60.5,29.5,86,18.2499998807907,6.19999980926514,0,48.7519982910156,35.9480001068115,15.3,38.14,29.7299998104572,"none",66,0,"organic, unspecified & glaciofluvial deposits",NA,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189774,"94A",89.5670239374519,"94A",89.5670239374519,100,"Edwards",273495,147588,"6cgr","Edwards muck",16.0129165649414,TRUE,100,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,61,250,0,10,50,40,82.5,20.9999993443489,6.5,0,7.80466677983602,61.9259990946452,30.269333559672,41.8566666666667,44.3099986165762,"none",152,0,"organic, unspecified",NA,"depression & moraine","yes","no",0,"M2 Mucky Depression"
189774,"94C",4.44030514542146,"94C",89.5670239374519,4.95752225564879,"Edwards",273495,147588,"6cgr","Edwards muck",16.0129165649414,TRUE,100,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,61,250,0,10,50,40,82.5,20.9999993443489,6.5,0,7.80466677983602,61.9259990946452,30.269333559672,41.8566666666667,44.3099986165762,"none",152,0,"organic, unspecified",NA,"depression & moraine","yes","no",0,"M2 Mucky Depression"
189774,"99",5.99267091712661,"99",89.5670239374519,6.69071121678836,"Edwards",273495,147588,"6cgr","Edwards muck",16.0129165649414,TRUE,100,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,61,250,0,10,50,40,82.5,20.9999993443489,6.5,0,7.80466677983602,61.9259990946452,30.269333559672,41.8566666666667,44.3099986165762,"none",152,0,"organic, unspecified",NA,"depression & moraine","yes","no",0,"M2 Mucky Depression"
189776,"94A",4.39336015056397,"94A",95.6045634304725,4.59534565393314,"Brevort",869605,147590,"6cgt","Epoufette-Tawas association",15.7983999252319,FALSE,5,"entisols","mollic endoaquents","Sandy over loamy, mixed, semiactive, nonacid, frigid Mollic Endoaquents","poorly",1,76,250,0,86.0999984741211,5.39999997615814,8.5,3.125,4.49999999254942,7,0,56.4826652526855,28.1106670268377,15.4066666666667,1.20833333333333,19.900000475347,"none",25,0,"glaciofluvial deposits & till, unspecified",NA,"till plain & lake plain & depression & depression","yes","no",25,"Not"
189776,"94A",4.39336015056397,"94A",95.6045634304725,4.59534565393314,"Roscommon",869606,147590,"6cgt","Epoufette-Tawas association",15.7983999252319,FALSE,5,"entisols","mollic psammaquents","Mixed, frigid Mollic Psammaquents","poorly",1,10,250,0,93.5999984741211,1.39999997615814,5,2.1,4.09999996423721,6.93999996185303,0,93.5999984741211,1.39999997615814,5,0.866666666666667,11.0999999940395,"none",10,0,"glaciofluvial deposits",NA,"depression & depression & lake plain & outwash plain","yes","no",25,"Not"
189776,"94A",4.39336015056397,"94A",95.6045634304725,4.59534565393314,"Epoufette",273497,147590,"6cgt","Epoufette-Tawas association",15.7983999252319,TRUE,50,"alfisols","mollic endoaqualfs","Coarse-loamy, mixed, superactive, frigid Mollic Endoaqualfs","poorly",1,38,250,0,72.5219987487793,16.7579999732971,10.72,2.895,4.97999991104007,6.81999980926514,0,84.339332224528,8.46066668510437,7.2,1.13166666666667,8.4199998639524,"none",23,0,"glaciofluvial deposits",NA,"depression & outwash plain","yes","no",25,"Not"
189776,"94A",4.39336015056397,"94A",95.6045634304725,4.59534565393314,"Tawas",273498,147590,"6cgt","Epoufette-Tawas association",15.7983999252319,TRUE,40,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,250,250,0,10,60.5,29.5,86,18.2499998807907,6.19999980926514,0,48.7519982910156,35.9480001068115,15.3,38.14,29.7299998104572,"none",66,0,"organic, unspecified & glaciofluvial deposits",NA,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
189776,"94C",95.6045634304725,"94C",95.6045634304725,100,"Brevort",869605,147590,"6cgt","Epoufette-Tawas association",15.7983999252319,FALSE,5,"entisols","mollic endoaquents","Sandy over loamy, mixed, semiactive, nonacid, frigid Mollic Endoaquents","poorly",1,76,250,0,86.0999984741211,5.39999997615814,8.5,3.125,4.49999999254942,7,0,56.4826652526855,28.1106670268377,15.4066666666667,1.20833333333333,19.900000475347,"none",25,0,"glaciofluvial deposits & till, unspecified",NA,"till plain & lake plain & depression & depression","yes","no",25,"Not"
