"dmuiid"	"region"
144246	"r12"
144247	"r12"
144248	"r12"
144249	"r12"
144250	"r12"
144251	"r12"
144252	"r12"
144253	"r12"
144254	"r12"
144255	"r12"
144256	"r12"
144257	"r12"
144258	"r12"
144259	"r12"
144260	"r12"
144261	"r12"
144262	"r12"
144263	"r12"
144264	"r12"
144265	"r12"
144266	"r12"
144267	"r12"
144268	"r12"
144269	"r12"
144270	"r12"
144271	"r12"
144272	"r12"
144273	"r12"
144274	"r12"
144275	"r12"
144276	"r12"
144277	"r12"
128062	"r12"
128063	"r12"
128064	"r12"
128065	"r12"
410575	"r12"
128066	"r12"
128067	"r12"
128068	"r12"
128069	"r12"
128070	"r12"
128071	"r12"
128073	"r12"
128076	"r12"
128077	"r12"
128078	"r12"
128079	"r12"
128080	"r12"
128081	"r12"
128082	"r12"
128083	"r12"
128084	"r12"
128087	"r12"
128088	"r12"
144278	"r12"
128089	"r12"
146655	"r12"
146662	"r12"
146669	"r12"
146679	"r12"
146681	"r12"
146689	"r12"
152857	"r12"
152858	"r12"
152859	"r12"
152860	"r12"
152861	"r12"
152862	"r12"
152863	"r12"
152864	"r12"
152865	"r12"
152866	"r12"
152867	"r12"
152868	"r12"
152869	"r12"
152870	"r12"
152871	"r12"
152872	"r12"
152873	"r12"
152874	"r12"
152875	"r12"
152876	"r12"
152877	"r12"
152880	"r12"
152881	"r12"
152882	"r12"
152884	"r12"
152885	"r12"
152886	"r12"
152887	"r12"
152888	"r12"
152889	"r12"
152890	"r12"
152891	"r12"
152892	"r12"
152893	"r12"
152894	"r12"
152895	"r12"
152897	"r12"
152898	"r12"
152899	"r12"
152900	"r12"
152901	"r12"
152902	"r12"
152903	"r12"
152904	"r12"
152905	"r12"
152906	"r12"
152907	"r12"
152908	"r12"
152909	"r12"
152910	"r12"
152911	"r12"
152912	"r12"
152913	"r12"
152914	"r12"
152915	"r12"
152916	"r12"
152917	"r12"
152919	"r12"
152920	"r12"
152921	"r12"
152922	"r12"
146742	"r12"
146743	"r12"
146744	"r12"
146745	"r12"
146748	"r12"
146750	"r12"
146751	"r12"
146752	"r12"
146753	"r12"
146754	"r12"
146755	"r12"
146756	"r12"
146757	"r12"
146758	"r12"
146759	"r12"
146760	"r12"
146761	"r12"
146762	"r12"
146763	"r12"
146764	"r12"
146765	"r12"
146766	"r12"
146767	"r12"
146768	"r12"
146769	"r12"
146770	"r12"
146771	"r12"
146772	"r12"
146773	"r12"
146774	"r12"
146775	"r12"
146776	"r12"
146777	"r12"
146778	"r12"
146779	"r12"
146780	"r12"
146781	"r12"
146782	"r12"
146783	"r12"
146784	"r12"
146785	"r12"
146786	"r12"
146787	"r12"
146788	"r12"
146789	"r12"
146790	"r12"
146791	"r12"
146792	"r12"
146793	"r12"
146794	"r12"
146796	"r12"
146797	"r12"
146798	"r12"
146799	"r12"
146800	"r12"
146801	"r12"
146802	"r12"
146803	"r12"
146804	"r12"
146806	"r12"
146808	"r12"
146810	"r12"
146812	"r12"
146813	"r12"
146814	"r12"
146815	"r12"
146816	"r12"
146817	"r12"
146818	"r12"
146819	"r12"
146820	"r12"
146821	"r12"
146822	"r12"
146823	"r12"
146824	"r12"
146825	"r12"
146826	"r12"
146830	"r12"
146831	"r12"
146832	"r12"
146835	"r12"
146836	"r12"
146837	"r12"
146838	"r12"
146839	"r12"
146842	"r12"
146843	"r12"
146844	"r12"
146845	"r12"
146846	"r12"
146847	"r12"
146848	"r12"
146849	"r12"
146850	"r12"
146851	"r12"
146852	"r12"
146853	"r12"
146854	"r12"
146855	"r12"
146856	"r12"
146857	"r12"
146858	"r12"
146859	"r12"
146860	"r12"
146861	"r12"
146862	"r12"
146863	"r12"
146864	"r12"
146865	"r12"
146866	"r12"
146867	"r12"
146868	"r12"
146869	"r12"
146870	"r12"
146871	"r12"
146872	"r12"
146873	"r12"
146874	"r12"
146875	"r12"
146876	"r12"
146877	"r12"
146878	"r12"
146879	"r12"
146880	"r12"
146881	"r12"
146882	"r12"
146883	"r12"
146884	"r12"
146885	"r12"
146886	"r12"
146887	"r12"
146888	"r12"
146889	"r12"
146890	"r12"
146891	"r12"
146892	"r12"
146893	"r12"
146894	"r12"
146895	"r12"
146896	"r12"
146897	"r12"
146898	"r12"
146899	"r12"
146900	"r12"
146901	"r12"
146902	"r12"
146903	"r12"
146904	"r12"
146905	"r12"
146906	"r12"
146907	"r12"
146908	"r12"
146909	"r12"
146910	"r12"
146911	"r12"
146912	"r12"
146913	"r12"
146914	"r12"
146915	"r12"
146916	"r12"
146917	"r12"
119578	"r12"
119580	"r12"
119581	"r12"
119582	"r12"
119583	"r12"
119584	"r12"
119585	"r12"
119586	"r12"
119589	"r12"
119590	"r12"
119592	"r12"
119593	"r12"
119594	"r12"
119596	"r12"
119597	"r12"
119598	"r12"
119599	"r12"
119600	"r12"
119601	"r12"
119602	"r12"
119603	"r12"
119604	"r12"
119612	"r12"
119613	"r12"
119614	"r12"
119615	"r12"
119616	"r12"
119617	"r12"
119618	"r12"
119621	"r12"
119622	"r12"
119623	"r12"
119624	"r12"
119625	"r12"
119626	"r12"
119627	"r12"
119628	"r12"
119629	"r12"
119630	"r12"
119631	"r12"
119632	"r12"
119633	"r12"
119634	"r12"
119635	"r12"
119636	"r12"
119637	"r12"
119638	"r12"
119639	"r12"
119640	"r12"
119641	"r12"
119642	"r12"
146918	"r12"
119644	"r12"
119645	"r12"
119646	"r12"
119647	"r12"
147682	"r12"
147683	"r12"
147686	"r12"
147687	"r12"
147689	"r12"
147690	"r12"
147693	"r12"
147694	"r12"
147695	"r12"
147696	"r12"
147700	"r12"
147701	"r12"
147702	"r12"
147703	"r12"
147704	"r12"
147705	"r12"
147706	"r12"
147707	"r12"
147708	"r12"
147709	"r12"
147710	"r12"
147711	"r12"
147712	"r12"
147713	"r12"
147714	"r12"
147715	"r12"
147716	"r12"
147717	"r12"
147718	"r12"
147719	"r12"
147720	"r12"
147721	"r12"
147722	"r12"
147723	"r12"
147724	"r12"
147725	"r12"
147726	"r12"
147727	"r12"
147728	"r12"
147729	"r12"
147730	"r12"
147731	"r12"
147732	"r12"
147733	"r12"
147734	"r12"
147735	"r12"
147736	"r12"
147737	"r12"
147738	"r12"
147739	"r12"
147740	"r12"
147741	"r12"
147742	"r12"
147743	"r12"
147744	"r12"
147745	"r12"
147746	"r12"
147747	"r12"
147748	"r12"
147749	"r12"
147750	"r12"
147751	"r12"
147752	"r12"
147753	"r12"
147754	"r12"
147755	"r12"
147756	"r12"
147757	"r12"
147758	"r12"
147760	"r12"
147761	"r12"
147762	"r12"
147763	"r12"
147764	"r12"
147765	"r12"
147766	"r12"
147767	"r12"
147768	"r12"
147769	"r12"
147770	"r12"
147771	"r12"
147772	"r12"
147773	"r12"
147774	"r12"
147775	"r12"
147776	"r12"
147777	"r12"
147778	"r12"
147779	"r12"
147780	"r12"
147781	"r12"
147782	"r12"
147783	"r12"
147784	"r12"
147785	"r12"
147787	"r12"
147788	"r12"
147789	"r12"
147790	"r12"
147791	"r12"
147792	"r12"
147793	"r12"
147794	"r12"
147795	"r12"
147796	"r12"
147797	"r12"
147798	"r12"
147799	"r12"
166583	"r12"
166584	"r12"
166585	"r12"
147800	"r12"
147801	"r12"
147802	"r12"
147803	"r12"
147804	"r12"
147805	"r12"
147806	"r12"
147807	"r12"
166586	"r12"
147808	"r12"
147809	"r12"
147810	"r12"
147811	"r12"
166587	"r12"
147812	"r12"
147813	"r12"
147814	"r12"
166588	"r12"
166589	"r12"
147815	"r12"
166597	"r12"
147818	"r12"
147820	"r12"
147821	"r12"
147822	"r12"
147823	"r12"
166598	"r12"
166599	"r12"
166600	"r12"
147824	"r12"
147825	"r12"
166601	"r12"
166602	"r12"
166603	"r12"
166604	"r12"
166605	"r12"
166606	"r12"
166607	"r12"
166608	"r12"
166609	"r12"
166610	"r12"
166611	"r12"
166612	"r12"
166613	"r12"
147828	"r12"
147829	"r12"
147830	"r12"
147831	"r12"
166614	"r12"
166615	"r12"
166616	"r12"
166617	"r12"
147832	"r12"
147833	"r12"
147834	"r12"
147835	"r12"
147836	"r12"
147838	"r12"
147839	"r12"
147840	"r12"
147841	"r12"
147842	"r12"
147843	"r12"
166630	"r12"
166631	"r12"
166632	"r12"
166633	"r12"
166634	"r12"
147844	"r12"
147845	"r12"
147846	"r12"
166640	"r12"
147849	"r12"
147850	"r12"
147851	"r12"
147852	"r12"
166641	"r12"
147853	"r12"
166642	"r12"
166643	"r12"
147854	"r12"
147855	"r12"
147856	"r12"
147857	"r12"
147858	"r12"
147859	"r12"
147860	"r12"
147861	"r12"
147862	"r12"
147863	"r12"
147864	"r12"
147865	"r12"
147866	"r12"
147867	"r12"
147868	"r12"
147869	"r12"
147870	"r12"
147871	"r12"
147872	"r12"
147873	"r12"
147874	"r12"
147875	"r12"
147876	"r12"
166644	"r12"
166645	"r12"
147877	"r12"
147880	"r12"
147881	"r12"
147882	"r12"
147883	"r12"
147884	"r12"
147885	"r12"
147886	"r12"
147887	"r12"
147888	"r12"
147889	"r12"
147890	"r12"
147891	"r12"
147892	"r12"
147893	"r12"
147894	"r12"
147895	"r12"
147896	"r12"
147897	"r12"
147898	"r12"
147899	"r12"
147900	"r12"
147901	"r12"
147902	"r12"
147903	"r12"
166646	"r12"
166647	"r12"
166648	"r12"
147904	"r12"
166649	"r12"
147905	"r12"
166650	"r12"
166651	"r12"
166652	"r12"
166653	"r12"
166654	"r12"
147908	"r12"
147909	"r12"
147910	"r12"
147911	"r12"
147912	"r12"
147913	"r12"
147914	"r12"
147915	"r12"
147916	"r12"
147917	"r12"
147918	"r12"
147919	"r12"
147920	"r12"
147921	"r12"
147922	"r12"
147923	"r12"
147924	"r12"
147925	"r12"
147926	"r12"
147927	"r12"
147928	"r12"
147929	"r12"
147930	"r12"
147931	"r12"
147932	"r12"
147933	"r12"
147934	"r12"
147935	"r12"
147936	"r12"
147937	"r12"
147938	"r12"
147939	"r12"
147940	"r12"
147941	"r12"
147942	"r12"
147943	"r12"
147944	"r12"
147945	"r12"
147946	"r12"
147947	"r12"
147948	"r12"
147949	"r12"
147950	"r12"
147951	"r12"
147952	"r12"
147953	"r12"
147954	"r12"
147955	"r12"
147956	"r12"
147957	"r12"
166658	"r12"
166659	"r12"
147958	"r12"
147959	"r12"
147960	"r12"
147961	"r12"
147962	"r12"
147963	"r12"
147964	"r12"
166660	"r12"
166661	"r12"
147965	"r12"
147966	"r12"
147967	"r12"
147968	"r12"
147969	"r12"
147970	"r12"
147971	"r12"
147973	"r12"
147975	"r12"
147976	"r12"
147977	"r12"
147978	"r12"
147979	"r12"
147980	"r12"
147981	"r12"
147982	"r12"
147983	"r12"
147984	"r12"
147985	"r12"
147986	"r12"
147987	"r12"
147988	"r12"
147989	"r12"
147990	"r12"
147991	"r12"
147992	"r12"
147993	"r12"
147994	"r12"
166662	"r12"
147995	"r12"
166663	"r12"
147996	"r12"
166664	"r12"
147997	"r12"
166665	"r12"
147998	"r12"
147999	"r12"
148000	"r12"
148001	"r12"
148002	"r12"
166666	"r12"
148003	"r12"
148004	"r12"
148005	"r12"
148006	"r12"
148007	"r12"
166669	"r12"
166670	"r12"
148008	"r12"
148009	"r12"
148010	"r12"
148016	"r12"
148017	"r12"
148018	"r12"
148019	"r12"
148020	"r12"
148021	"r12"
148022	"r12"
148023	"r12"
450777	"r12"
148024	"r12"
148025	"r12"
148026	"r12"
148027	"r12"
148028	"r12"
148029	"r12"
148030	"r12"
166677	"r12"
148031	"r12"
148032	"r12"
166678	"r12"
148033	"r12"
148034	"r12"
166680	"r12"
166681	"r12"
148035	"r12"
148036	"r12"
148037	"r12"
148038	"r12"
148039	"r12"
148040	"r12"
148041	"r12"
450778	"r12"
166682	"r12"
166683	"r12"
424351	"r12"
148042	"r12"
148043	"r12"
166686	"r12"
148044	"r12"
148045	"r12"
166687	"r12"
166688	"r12"
148046	"r12"
148047	"r12"
148048	"r12"
148049	"r12"
166689	"r12"
166690	"r12"
166691	"r12"
166692	"r12"
166693	"r12"
150762	"r12"
150838	"r12"
156395	"r12"
156396	"r12"
150856	"r12"
128286	"r12"
128287	"r12"
128288	"r12"
128289	"r12"
128290	"r12"
128294	"r12"
128295	"r12"
128296	"r12"
128297	"r12"
128298	"r12"
128299	"r12"
128300	"r12"
128301	"r12"
128302	"r12"
128303	"r12"
128304	"r12"
128305	"r12"
128306	"r12"
128307	"r12"
128308	"r12"
128309	"r12"
128310	"r12"
128311	"r12"
128312	"r12"
128313	"r12"
128314	"r12"
128315	"r12"
128316	"r12"
128317	"r12"
128318	"r12"
128319	"r12"
128320	"r12"
128321	"r12"
128322	"r12"
128323	"r12"
128324	"r12"
128327	"r12"
128328	"r12"
128329	"r12"
128330	"r12"
128332	"r12"
128334	"r12"
128335	"r12"
128336	"r12"
128337	"r12"
128338	"r12"
128339	"r12"
128340	"r12"
128342	"r12"
128343	"r12"
128344	"r12"
128345	"r12"
128346	"r12"
128347	"r12"
128348	"r12"
128349	"r12"
128352	"r12"
128353	"r12"
128354	"r12"
128355	"r12"
128356	"r12"
128357	"r12"
128358	"r12"
128359	"r12"
128360	"r12"
128361	"r12"
128362	"r12"
128363	"r12"
128364	"r12"
128365	"r12"
128366	"r12"
128367	"r12"
128368	"r12"
128369	"r12"
128370	"r12"
128372	"r12"
128373	"r12"
128374	"r12"
128376	"r12"
128377	"r12"
128378	"r12"
128379	"r12"
128380	"r12"
149057	"r12"
128381	"r12"
128382	"r12"
128383	"r12"
128384	"r12"
128385	"r12"
128386	"r12"
128387	"r12"
128388	"r12"
128389	"r12"
128390	"r12"
128391	"r12"
128392	"r12"
128393	"r12"
128394	"r12"
150088	"r12"
150089	"r12"
150090	"r12"
150091	"r12"
150093	"r12"
128395	"r12"
150094	"r12"
128396	"r12"
128397	"r12"
150095	"r12"
150096	"r12"
128400	"r12"
150099	"r12"
150100	"r12"
128401	"r12"
150101	"r12"
128402	"r12"
150102	"r12"
150103	"r12"
128403	"r12"
128404	"r12"
128405	"r12"
128406	"r12"
128407	"r12"
150104	"r12"
150105	"r12"
128408	"r12"
128409	"r12"
150106	"r12"
150108	"r12"
128418	"r12"
150111	"r12"
150112	"r12"
128420	"r12"
128421	"r12"
128422	"r12"
128423	"r12"
128424	"r12"
128425	"r12"
150114	"r12"
128427	"r12"
128429	"r12"
128430	"r12"
128432	"r12"
150120	"r12"
128435	"r12"
150122	"r12"
150123	"r12"
128437	"r12"
150124	"r12"
150126	"r12"
128439	"r12"
150127	"r12"
128440	"r12"
128441	"r12"
128442	"r12"
128443	"r12"
128444	"r12"
128445	"r12"
128446	"r12"
128447	"r12"
128448	"r12"
150128	"r12"
150129	"r12"
150130	"r12"
128449	"r12"
150131	"r12"
150132	"r12"
150133	"r12"
150134	"r12"
150135	"r12"
150136	"r12"
150137	"r12"
150138	"r12"
150139	"r12"
128450	"r12"
150140	"r12"
128451	"r12"
128452	"r12"
128453	"r12"
128454	"r12"
128455	"r12"
128456	"r12"
128457	"r12"
150141	"r12"
128458	"r12"
128459	"r12"
128460	"r12"
128461	"r12"
128462	"r12"
128463	"r12"
150142	"r12"
150143	"r12"
150144	"r12"
150145	"r12"
150146	"r12"
150147	"r12"
150148	"r12"
150149	"r12"
150150	"r12"
150151	"r12"
150154	"r12"
150155	"r12"
150159	"r12"
150160	"r12"
150161	"r12"
150162	"r12"
150163	"r12"
150166	"r12"
150167	"r12"
150168	"r12"
150169	"r12"
150170	"r12"
150171	"r12"
150172	"r12"
150173	"r12"
128466	"r12"
150178	"r12"
128467	"r12"
150179	"r12"
150180	"r12"
150181	"r12"
150182	"r12"
466827	"r12"
128480	"r12"
128481	"r12"
128482	"r12"
150186	"r12"
150187	"r12"
150188	"r12"
150189	"r12"
128485	"r12"
466828	"r12"
150190	"r12"
150191	"r12"
128486	"r12"
150192	"r12"
150193	"r12"
150198	"r12"
150199	"r12"
150200	"r12"
128489	"r12"
128490	"r12"
466829	"r12"
150201	"r12"
150202	"r12"
150203	"r12"
128491	"r12"
128492	"r12"
406684	"r12"
150204	"r12"
128495	"r12"
128496	"r12"
128497	"r12"
128498	"r12"
150205	"r12"
150206	"r12"
128500	"r12"
128501	"r12"
128502	"r12"
128503	"r12"
128504	"r12"
128505	"r12"
128506	"r12"
128507	"r12"
128508	"r12"
128509	"r12"
150207	"r12"
128510	"r12"
128511	"r12"
150208	"r12"
148784	"r12"
148785	"r12"
148786	"r12"
148789	"r12"
148790	"r12"
148791	"r12"
148792	"r12"
148793	"r12"
148794	"r12"
148795	"r12"
148796	"r12"
148797	"r12"
148798	"r12"
148799	"r12"
148800	"r12"
148801	"r12"
148802	"r12"
148803	"r12"
148804	"r12"
148805	"r12"
148806	"r12"
148807	"r12"
148808	"r12"
148809	"r12"
148811	"r12"
148812	"r12"
148813	"r12"
148814	"r12"
148815	"r12"
148816	"r12"
148817	"r12"
148818	"r12"
148819	"r12"
148820	"r12"
148821	"r12"
148822	"r12"
148823	"r12"
148824	"r12"
148825	"r12"
148826	"r12"
148827	"r12"
148828	"r12"
148829	"r12"
148830	"r12"
148831	"r12"
148832	"r12"
148833	"r12"
148834	"r12"
148836	"r12"
148837	"r12"
148838	"r12"
148839	"r12"
148842	"r12"
148843	"r12"
148844	"r12"
148845	"r12"
148846	"r12"
148847	"r12"
148848	"r12"
148849	"r12"
148850	"r12"
148851	"r12"
148852	"r12"
148853	"r12"
148854	"r12"
148855	"r12"
148856	"r12"
148857	"r12"
148858	"r12"
148859	"r12"
148860	"r12"
148861	"r12"
148862	"r12"
148863	"r12"
148864	"r12"
148865	"r12"
148866	"r12"
148867	"r12"
148868	"r12"
148869	"r12"
148870	"r12"
148871	"r12"
148872	"r12"
148873	"r12"
148874	"r12"
148875	"r12"
148876	"r12"
148877	"r12"
148878	"r12"
148879	"r12"
148880	"r12"
148881	"r12"
148882	"r12"
148883	"r12"
148884	"r12"
148886	"r12"
148887	"r12"
148888	"r12"
148889	"r12"
148890	"r12"
148891	"r12"
148892	"r12"
148893	"r12"
148894	"r12"
148895	"r12"
127183	"r12"
127184	"r12"
127186	"r12"
127188	"r12"
127189	"r12"
127190	"r12"
127191	"r12"
127192	"r12"
127193	"r12"
127194	"r12"
127195	"r12"
127196	"r12"
127197	"r12"
127198	"r12"
127199	"r12"
127200	"r12"
127202	"r12"
127204	"r12"
127205	"r12"
127206	"r12"
127207	"r12"
127208	"r12"
127209	"r12"
127210	"r12"
127212	"r12"
127213	"r12"
127214	"r12"
127215	"r12"
127216	"r12"
127217	"r12"
127218	"r12"
127219	"r12"
127220	"r12"
127221	"r12"
127223	"r12"
127224	"r12"
127225	"r12"
127226	"r12"
553264	"r12"
553229	"r12"
553209	"r12"
553192	"r12"
553240	"r12"
553221	"r12"
553245	"r12"
553251	"r12"
553225	"r12"
553249	"r12"
553255	"r12"
553214	"r12"
553195	"r12"
553222	"r12"
553223	"r12"
553242	"r12"
553212	"r12"
553191	"r12"
553272	"r12"
553279	"r12"
553248	"r12"
553250	"r12"
553269	"r12"
553252	"r12"
553273	"r12"
553275	"r12"
553189	"r12"
555637	"r12"
553260	"r12"
553262	"r12"
553259	"r12"
553202	"r12"
553220	"r12"
553228	"r12"
553237	"r12"
553193	"r12"
553247	"r12"
553194	"r12"
553257	"r12"
553207	"r12"
553246	"r12"
553277	"r12"
557688	"r12"
557724	"r12"
557889	"r12"
557894	"r12"
558018	"r12"
558075	"r12"
558108	"r12"
127595	"r12"
127596	"r12"
558168	"r12"
558169	"r12"
558170	"r12"
635183	"r12"
127604	"r12"
127605	"r12"
558222	"r12"
558335	"r12"
558351	"r12"
558381	"r12"
634303	"r12"
558626	"r12"
558672	"r12"
558680	"r12"
558694	"r12"
411763	"r12"
558705	"r12"
127618	"r12"
558745	"r12"
127622	"r12"
558746	"r12"
558747	"r12"
558753	"r12"
558762	"r12"
558815	"r12"
558850	"r12"
558883	"r12"
559006	"r12"
559027	"r12"
127625	"r12"
559121	"r12"
559127	"r12"
559137	"r12"
559220	"r12"
127627	"r12"
559266	"r12"
127628	"r12"
559283	"r12"
559389	"r12"
559390	"r12"
559495	"r12"
559498	"r12"
559502	"r12"
559517	"r12"
559601	"r12"
559603	"r12"
127634	"r12"
127635	"r12"
559638	"r12"
145188	"r12"
559731	"r12"
559760	"r12"
559767	"r12"
127640	"r12"
145194	"r12"
127643	"r12"
559784	"r12"
559785	"r12"
559786	"r12"
155366	"r12"
559864	"r12"
559861	"r12"
559865	"r12"
559895	"r12"
559896	"r12"
559995	"r12"
155368	"r12"
560002	"r12"
560008	"r12"
155367	"r12"
559996	"r12"
560036	"r12"
560093	"r12"
560128	"r12"
144020	"r12"
144027	"r12"
144028	"r12"
144029	"r12"
144030	"r12"
144031	"r12"
144032	"r12"
144035	"r12"
144036	"r12"
144037	"r12"
144040	"r12"
144041	"r12"
144043	"r12"
144047	"r12"
144048	"r12"
144049	"r12"
144050	"r12"
144051	"r12"
144052	"r12"
144053	"r12"
121547	"r12"
121548	"r12"
121549	"r12"
121550	"r12"
121552	"r12"
121553	"r12"
121554	"r12"
121555	"r12"
121558	"r12"
121559	"r12"
121560	"r12"
121561	"r12"
121562	"r12"
121564	"r12"
121565	"r12"
121566	"r12"
121567	"r12"
121571	"r12"
121572	"r12"
121573	"r12"
121574	"r12"
121575	"r12"
121576	"r12"
121577	"r12"
144054	"r12"
121579	"r12"
121580	"r12"
552778	"r12"
552779	"r12"
552774	"r12"
552776	"r12"
552781	"r12"
552783	"r12"
634275	"r12"
634276	"r12"
166123	"r12"
166124	"r12"
166125	"r12"
552792	"r12"
166126	"r12"
166127	"r12"
166128	"r12"
166129	"r12"
166130	"r12"
166131	"r12"
166132	"r12"
166133	"r12"
166134	"r12"
166135	"r12"
552795	"r12"
552797	"r12"
552800	"r12"
552802	"r12"
552804	"r12"
552803	"r12"
546293	"r12"
552806	"r12"
552819	"r12"
634277	"r12"
634278	"r12"
166146	"r12"
166147	"r12"
166148	"r12"
166149	"r12"
166150	"r12"
166151	"r12"
166152	"r12"
166153	"r12"
166154	"r12"
166155	"r12"
166156	"r12"
166157	"r12"
166158	"r12"
166159	"r12"
166160	"r12"
166161	"r12"
166162	"r12"
166163	"r12"
166164	"r12"
166165	"r12"
166166	"r12"
166167	"r12"
166170	"r12"
166171	"r12"
166172	"r12"
552831	"r12"
552832	"r12"
552833	"r12"
552829	"r12"
552830	"r12"
552834	"r12"
552835	"r12"
166173	"r12"
552836	"r12"
552837	"r12"
552838	"r12"
166175	"r12"
552841	"r12"
552840	"r12"
552839	"r12"
552842	"r12"
552843	"r12"
166178	"r12"
166179	"r12"
529656	"r12"
552844	"r12"
166180	"r12"
166183	"r12"
552859	"r12"
552865	"r12"
552864	"r12"
552868	"r12"
552866	"r12"
552867	"r12"
552863	"r12"
552861	"r12"
552862	"r12"
552846	"r12"
552845	"r12"
552855	"r12"
552853	"r12"
552854	"r12"
166186	"r12"
552858	"r12"
552856	"r12"
552857	"r12"
552849	"r12"
552847	"r12"
552848	"r12"
552852	"r12"
552850	"r12"
552851	"r12"
166189	"r12"
552870	"r12"
552872	"r12"
552873	"r12"
552874	"r12"
552875	"r12"
552876	"r12"
634279	"r12"
634281	"r12"
634282	"r12"
634283	"r12"
552881	"r12"
552882	"r12"
552883	"r12"
552884	"r12"
552885	"r12"
166190	"r12"
166191	"r12"
166192	"r12"
166193	"r12"
166194	"r12"
166195	"r12"
166196	"r12"
546361	"r12"
166199	"r12"
166200	"r12"
166201	"r12"
546365	"r12"
546364	"r12"
166203	"r12"
166204	"r12"
166205	"r12"
166206	"r12"
166207	"r12"
166208	"r12"
552887	"r12"
166209	"r12"
634284	"r12"
166210	"r12"
166211	"r12"
166212	"r12"
166213	"r12"
166214	"r12"
166215	"r12"
166216	"r12"
166217	"r12"
166218	"r12"
166220	"r12"
166221	"r12"
552939	"r12"
552946	"r12"
552945	"r12"
552948	"r12"
552947	"r12"
552944	"r12"
552941	"r12"
552942	"r12"
552949	"r12"
552954	"r12"
552952	"r12"
552958	"r12"
552956	"r12"
552950	"r12"
552951	"r12"
552959	"r12"
552961	"r12"
554581	"r12"
552902	"r12"
552910	"r12"
552908	"r12"
552913	"r12"
552911	"r12"
552906	"r12"
552903	"r12"
552905	"r12"
552915	"r12"
552928	"r12"
552926	"r12"
552927	"r12"
552931	"r12"
552929	"r12"
552930	"r12"
552920	"r12"
552918	"r12"
552919	"r12"
552922	"r12"
166226	"r12"
552932	"r12"
552936	"r12"
552934	"r12"
552938	"r12"
552937	"r12"
552962	"r12"
552963	"r12"
552967	"r12"
552965	"r12"
552974	"r12"
552972	"r12"
552976	"r12"
552983	"r12"
552982	"r12"
552985	"r12"
552984	"r12"
552980	"r12"
552978	"r12"
166227	"r12"
166228	"r12"
166229	"r12"
166230	"r12"
166231	"r12"
166232	"r12"
166233	"r12"
166234	"r12"
552986	"r12"
552988	"r12"
552991	"r12"
552990	"r12"
552994	"r12"
552995	"r12"
552999	"r12"
552997	"r12"
553006	"r12"
553000	"r12"
553002	"r12"
553008	"r12"
166235	"r12"
166236	"r12"
496309	"r12"
553013	"r12"
166238	"r12"
553014	"r12"
166239	"r12"
553015	"r12"
553019	"r12"
166240	"r12"
166241	"r12"
166242	"r12"
166243	"r12"
553021	"r12"
634285	"r12"
634286	"r12"
634287	"r12"
634288	"r12"
634289	"r12"
634290	"r12"
634291	"r12"
166247	"r12"
166248	"r12"
166249	"r12"
553032	"r12"
553034	"r12"
553035	"r12"
553040	"r12"
553038	"r12"
553042	"r12"
553041	"r12"
553037	"r12"
553036	"r12"
553043	"r12"
166256	"r12"
166257	"r12"
166258	"r12"
553045	"r12"
634292	"r12"
553047	"r12"
553048	"r12"
553051	"r12"
553049	"r12"
553050	"r12"
553052	"r12"
553053	"r12"
553054	"r12"
166269	"r12"
496310	"r12"
166271	"r12"
166272	"r12"
146232	"r12"
553055	"r12"
553056	"r12"
166278	"r12"
553057	"r12"
553058	"r12"
166279	"r12"
553059	"r12"
553060	"r12"
553062	"r12"
166280	"r12"
166281	"r12"
166282	"r12"
166283	"r12"
166284	"r12"
166285	"r12"
166286	"r12"
166289	"r12"
166291	"r12"
166294	"r12"
166295	"r12"
166296	"r12"
166297	"r12"
166298	"r12"
166299	"r12"
166300	"r12"
166301	"r12"
166302	"r12"
166303	"r12"
166304	"r12"
165785	"r12"
165786	"r12"
165787	"r12"
165788	"r12"
165790	"r12"
165791	"r12"
165792	"r12"
165800	"r12"
165801	"r12"
165802	"r12"
165803	"r12"
165804	"r12"
165805	"r12"
165806	"r12"
165807	"r12"
165808	"r12"
165809	"r12"
165810	"r12"
165811	"r12"
165812	"r12"
165813	"r12"
165814	"r12"
165815	"r12"
165816	"r12"
165818	"r12"
165819	"r12"
165820	"r12"
165821	"r12"
165822	"r12"
165823	"r12"
165824	"r12"
165825	"r12"
165839	"r12"
165840	"r12"
165841	"r12"
165849	"r12"
165850	"r12"
165851	"r12"
165853	"r12"
165854	"r12"
165855	"r12"
165856	"r12"
165857	"r12"
165858	"r12"
165859	"r12"
165860	"r12"
165861	"r12"
165862	"r12"
165863	"r12"
165864	"r12"
165872	"r12"
165873	"r12"
165874	"r12"
165875	"r12"
165876	"r12"
165877	"r12"
451481	"r12"
451482	"r12"
165895	"r12"
165896	"r12"
451480	"r12"
451483	"r12"
451484	"r12"
451485	"r12"
165898	"r12"
165899	"r12"
165903	"r12"
165904	"r12"
165905	"r12"
165906	"r12"
165907	"r12"
165908	"r12"
165909	"r12"
165910	"r12"
165911	"r12"
165912	"r12"
165913	"r12"
165914	"r12"
165915	"r12"
165916	"r12"
552572	"r12"
552575	"r12"
552576	"r12"
552578	"r12"
552579	"r12"
552581	"r12"
552585	"r12"
552586	"r12"
552582	"r12"
552583	"r12"
552608	"r12"
552588	"r12"
