"coiid","SiteID","nationalmusym","muname"
268298,"F098XA008MI","680n","Scalley loam, 1 to 6 percent slopes"
268298,"F096XB016MI","680n","Scalley loam, 1 to 6 percent slopes"
268298,"F097XA018MI","680n","Scalley loam, 1 to 6 percent slopes"
268299,"F097XA018MI","680p","Scalley loam, 6 to 12 percent slopes"
268299,"F096XB016MI","680p","Scalley loam, 6 to 12 percent slopes"
268299,"F098XA008MI","680p","Scalley loam, 6 to 12 percent slopes"
268301,"F096XB018MI","680r","Lamson loamy fine sand"
268301,"F097XA023MI","680r","Lamson loamy fine sand"
268301,"F098XA012MI","680r","Lamson loamy fine sand"
268301,"F094AA004MI","680r","Lamson loamy fine sand"
268303,"F098XA020MI","680t","Granby mucky sand, gravelly substratum"
268303,"F096XB024MI","680t","Granby mucky sand, gravelly substratum"
268303,"F094AA010MI","680t","Granby mucky sand, gravelly substratum"
268304,"F098XA019MI","680v","Watseka loamy sand, 0 to 4 percent slopes"
268304,"F097XA012MI","680v","Watseka loamy sand, 0 to 4 percent slopes"
268304,"F094AA009MI","680v","Watseka loamy sand, 0 to 4 percent slopes"
268304,"F096XB023MI","680v","Watseka loamy sand, 0 to 4 percent slopes"
268308,"F096XB020MI","680y","Coloma sand, 12 to 30 percent slopes"
268308,"F097XA010MI","680y","Coloma sand, 12 to 30 percent slopes"
268308,"F098XA021MI","680y","Coloma sand, 12 to 30 percent slopes"
268308,"F094AA006MI","680y","Coloma sand, 12 to 30 percent slopes"
268310,"F098XA011MI","6811","Del Rey loam, 0 to 4 percent slopes"
268310,"F096XB017MI","6811","Del Rey loam, 0 to 4 percent slopes"
268310,"F097XA022MI","6811","Del Rey loam, 0 to 4 percent slopes"
268310,"F094AA003MI","6811","Del Rey loam, 0 to 4 percent slopes"
268311,"F094AA006MI","6812","Boyer loamy sand, 0 to 6 percent slopes"
268311,"F098XA013MI","6812","Boyer loamy sand, 0 to 6 percent slopes"
268311,"F097XA004MI","6812","Boyer loamy sand, 0 to 6 percent slopes"
268311,"F096XB019MI","6812","Boyer loamy sand, 0 to 6 percent slopes"
268312,"F098XA013MI","6813","Boyer loamy sand, 6 to 12 percent slopes"
268312,"F096XB019MI","6813","Boyer loamy sand, 6 to 12 percent slopes"
268312,"F094AA006MI","6813","Boyer loamy sand, 6 to 12 percent slopes"
268312,"F097XA004MI","6813","Boyer loamy sand, 6 to 12 percent slopes"
268313,"F096XB019MI","6814","Boyer loamy sand, 12 to 18 percent slopes"
268313,"F094AA006MI","6814","Boyer loamy sand, 12 to 18 percent slopes"
268313,"F098XA021MI","6814","Boyer loamy sand, 12 to 18 percent slopes"
268314,"F094AA006MI","6815","Boyer loamy sand, 18 to 40 percent slopes"
268314,"F096XB019MI","6815","Boyer loamy sand, 18 to 40 percent slopes"
268314,"F098XA021MI","6815","Boyer loamy sand, 18 to 40 percent slopes"
268315,"F098XA013MI","6816","Tustin loamy sand, 1 to 6 percent slopes"
268315,"F094AA006MI","6816","Tustin loamy sand, 1 to 6 percent slopes"
268315,"F097XA004MI","6816","Tustin loamy sand, 1 to 6 percent slopes"
268315,"F096XB019MI","6816","Tustin loamy sand, 1 to 6 percent slopes"
268316,"F098XA013MI","6817","Tustin loamy sand, 6 to 12 percent slopes"
268316,"F097XA004MI","6817","Tustin loamy sand, 6 to 12 percent slopes"
268316,"F094AA006MI","6817","Tustin loamy sand, 6 to 12 percent slopes"
268316,"F096XB019MI","6817","Tustin loamy sand, 6 to 12 percent slopes"
268319,"F094AA002MI","681b","Marlette loam, 6 to 12 percent slopes, eroded"
268319,"F097XA018MI","681b","Marlette loam, 6 to 12 percent slopes, eroded"
268319,"F096XB016MI","681b","Marlette loam, 6 to 12 percent slopes, eroded"
268319,"F098XA008MI","681b","Marlette loam, 6 to 12 percent slopes, eroded"
268321,"F096XB019MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
268321,"F098XA013MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
268321,"F097XA004MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
893728,"F094AA006MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
268322,"F094AA002MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
893728,"F096XB019MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
893728,"F097XA004MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
268321,"F094AA006MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
268322,"F097XA018MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
893728,"F098XA013MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
268322,"F096XB016MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
268322,"F098XA008MI","681d","Metea-Marlette-Spinks complex, 1 to 6 percent slopes"
268324,"F096XB019MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268325,"F098XA008MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268325,"F096XB016MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268324,"F097XA004MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268325,"F094AA002MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268326,"F096XB019MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268324,"F094AA006MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268324,"F098XA013MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268326,"F098XA013MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268326,"F097XA004MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268326,"F094AA006MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268325,"F097XA018MI","681f","Metea-Marlette-Spinks complex, 6 to 12 percent slopes"
268329,"F098XA013MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
268327,"F098XA013MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
268328,"F096XB016MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
268329,"F096XB019MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
268328,"F094AA002MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
268328,"F097XA018MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
268329,"F094AA006MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
268327,"F096XB019MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
268327,"F097XA004MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
268327,"F094AA006MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
268328,"F098XA008MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
268329,"F097XA004MI","681g","Metea-Marlette-Spinks complex, 6 to 12 percent slopes, eroded"
893733,"F096XB016MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
893733,"F098XA022MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
268331,"F094AA006MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
893733,"F094AA002MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
268330,"F097XA010MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
268331,"F096XB019MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
268330,"F094AA006MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
893733,"F097XA017MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
268331,"F098XA021MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
268331,"F097XA010MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
268330,"F098XA021MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
268330,"F096XB019MI","681h","Metea-Spinks-Marlette complex, 12 to 25 percent slopes"
268333,"F096XB019MI","681j","Metea-Spinks complex, 25 to 40 percent slopes"
268333,"F094AA006MI","681j","Metea-Spinks complex, 25 to 40 percent slopes"
268334,"F094AA006MI","681j","Metea-Spinks complex, 25 to 40 percent slopes"
268333,"F098XA021MI","681j","Metea-Spinks complex, 25 to 40 percent slopes"
268334,"F098XA021MI","681j","Metea-Spinks complex, 25 to 40 percent slopes"
268334,"F096XB019MI","681j","Metea-Spinks complex, 25 to 40 percent slopes"
268335,"F097XA004MI","681k","Metea loamy sand, 1 to 6 percent slopes"
268335,"F094AA006MI","681k","Metea loamy sand, 1 to 6 percent slopes"
268335,"F098XA013MI","681k","Metea loamy sand, 1 to 6 percent slopes"
268335,"F096XB019MI","681k","Metea loamy sand, 1 to 6 percent slopes"
268336,"F094AA006MI","681l","Metea loamy sand, 6 to 12 percent slopes"
268336,"F097XA004MI","681l","Metea loamy sand, 6 to 12 percent slopes"
268336,"F098XA013MI","681l","Metea loamy sand, 6 to 12 percent slopes"
268336,"F096XB019MI","681l","Metea loamy sand, 6 to 12 percent slopes"
268340,"F096XB019MI","681q","Spinks loamy sand, 18 to 40 percent slopes"
268340,"F094AA006MI","681q","Spinks loamy sand, 18 to 40 percent slopes"
268340,"F098XA021MI","681q","Spinks loamy sand, 18 to 40 percent slopes"
268343,"F094AA002MI","681t","Perrinton loam, 12 to 18 percent slopes"
268343,"F097XA017MI","681t","Perrinton loam, 12 to 18 percent slopes"
268343,"F096XB016MI","681t","Perrinton loam, 12 to 18 percent slopes"
268344,"F094AA002MI","681v","Perrinton loam, 35 to 70 percent slopes"
268344,"F098XA022MI","681v","Perrinton loam, 35 to 70 percent slopes"
268344,"F096XB016MI","681v","Perrinton loam, 35 to 70 percent slopes"
268344,"F097XA017MI","681v","Perrinton loam, 35 to 70 percent slopes"
268345,"F096XB019MI","681w","Toogood loamy sand, 0 to 6 percent slopes"
268345,"F094AA006MI","681w","Toogood loamy sand, 0 to 6 percent slopes"
268345,"F098XA013MI","681w","Toogood loamy sand, 0 to 6 percent slopes"
268345,"F097XA004MI","681w","Toogood loamy sand, 0 to 6 percent slopes"
268347,"F098XA013MI","681x","Toogood loamy sand, 6 to 12 percent slopes"
268347,"F094AA006MI","681x","Toogood loamy sand, 6 to 12 percent slopes"
268347,"F096XB019MI","681x","Toogood loamy sand, 6 to 12 percent slopes"
268348,"F094AA006MI","681y","Toogood loamy sand, 12 to 18 percent slopes"
268348,"F096XB019MI","681y","Toogood loamy sand, 12 to 18 percent slopes"
268348,"F098XA021MI","681y","Toogood loamy sand, 12 to 18 percent slopes"
268349,"F096XB023MI","681z","Toogood loamy sand, moderately wet, 0 to 4 percent slopes"
268349,"F098XA019MI","681z","Toogood loamy sand, moderately wet, 0 to 4 percent slopes"
268349,"F097XA012MI","681z","Toogood loamy sand, moderately wet, 0 to 4 percent slopes"
268349,"F094AA009MI","681z","Toogood loamy sand, moderately wet, 0 to 4 percent slopes"
268351,"F096XB023MI","6821","Thetford loamy fine sand, 0 to 4 percent slopes"
268351,"F097XA012MI","6821","Thetford loamy fine sand, 0 to 4 percent slopes"
268351,"F094AA009MI","6821","Thetford loamy fine sand, 0 to 4 percent slopes"
268351,"F098XA019MI","6821","Thetford loamy fine sand, 0 to 4 percent slopes"
268353,"F096XB027MI","6822","Linwood muck"
268353,"F097XA030MI","6822","Linwood muck"
268353,"F094AA013MI","6822","Linwood muck"
268353,"F098XA006MI","6822","Linwood muck"
268355,"F094AA010MI","6824","Sickles loamy fine sand"
268355,"F097XA008MI","6824","Sickles loamy fine sand"
268355,"F098XA020MI","6824","Sickles loamy fine sand"
268355,"F096XB024MI","6824","Sickles loamy fine sand"
268359,"F097XA007MI","6829","Jebavy sand"
268359,"F096XB022MI","6829","Jebavy sand"
268359,"F094AA008MI","6829","Jebavy sand"
268360,"F094AA004MI","682b","Wauseon loam"
268360,"F096XB018MI","682b","Wauseon loam"
268360,"F097XA023MI","682b","Wauseon loam"
268360,"F098XA012MI","682b","Wauseon loam"
268361,"F096XB016MI","682c","Udorthents, loamy, nearly level and gently sloping"
268361,"F098XA008MI","682c","Udorthents, loamy, nearly level and gently sloping"
268361,"F097XA018MI","682c","Udorthents, loamy, nearly level and gently sloping"
268362,"F096XB020MI","682d","Udipsamments, nearly level and gently sloping"
268362,"F098XA013MI","682d","Udipsamments, nearly level and gently sloping"
268362,"F094AA006MI","682d","Udipsamments, nearly level and gently sloping"
268362,"F097XA004MI","682d","Udipsamments, nearly level and gently sloping"
268363,"F096XB025MI","682g","Algansee loamy fine sand"
268363,"F097XA025MI","682g","Algansee loamy fine sand"
268363,"F094AA011MI","682g","Algansee loamy fine sand"
268363,"F098XA003MI","682g","Algansee loamy fine sand"
268365,"F096XB025MI","682h","Ceresco fine sandy loam"
268365,"F097XA025MI","682h","Ceresco fine sandy loam"
268365,"F098XA003MI","682h","Ceresco fine sandy loam"
268365,"F094AA011MI","682h","Ceresco fine sandy loam"
268367,"F097XA030MI","682j","Histosols and Aquents, ponded"
268367,"F098XA006MI","682j","Histosols and Aquents, ponded"
268367,"F096XB027MI","682j","Histosols and Aquents, ponded"
268367,"F094AA013MI","682j","Histosols and Aquents, ponded"
268371,"F097XA010MI","682m","Plainfield sand, 18 to 35 percent slopes"
268371,"F098XA021MI","682m","Plainfield sand, 18 to 35 percent slopes"
268371,"F096XB020MI","682m","Plainfield sand, 18 to 35 percent slopes"
268371,"F094AA006MI","682m","Plainfield sand, 18 to 35 percent slopes"
268372,"F094AA006MI","682n","Plainfield sand, 35 to 50 percent slopes"
268372,"F097XA010MI","682n","Plainfield sand, 35 to 50 percent slopes"
268372,"F098XA021MI","682n","Plainfield sand, 35 to 50 percent slopes"
268372,"F096XB020MI","682n","Plainfield sand, 35 to 50 percent slopes"
894095,"F097XA012MI","682p","Selfridge loamy sand, 0 to 4 percent slopes"
894095,"F094AA009MI","682p","Selfridge loamy sand, 0 to 4 percent slopes"
894095,"F096XB023MI","682p","Selfridge loamy sand, 0 to 4 percent slopes"
894095,"F098XA019MI","682p","Selfridge loamy sand, 0 to 4 percent slopes"
268376,"F096XB023MI","682r","Brems sand, 0 to 4 percent slopes"
268376,"F097XA012MI","682r","Brems sand, 0 to 4 percent slopes"
268376,"F094AA009MI","682r","Brems sand, 0 to 4 percent slopes"
268376,"F098XA019MI","682r","Brems sand, 0 to 4 percent slopes"
894586,"F097XA025MI","682s","Abscota loamy sand, 0 to 3 percent slopes"
894586,"F096XB025MI","682s","Abscota loamy sand, 0 to 3 percent slopes"
268378,"F098XA018MI","682t","Pipestone-Kingsville complex, 0 to 3 percent slopes"
268378,"F096XB021MI","682t","Pipestone-Kingsville complex, 0 to 3 percent slopes"
268379,"F096XB024MI","682t","Pipestone-Kingsville complex, 0 to 3 percent slopes"
268379,"F098XA020MI","682t","Pipestone-Kingsville complex, 0 to 3 percent slopes"
268378,"F097XA006MI","682t","Pipestone-Kingsville complex, 0 to 3 percent slopes"
268379,"F097XA008MI","682t","Pipestone-Kingsville complex, 0 to 3 percent slopes"
268378,"F094AA007MI","682t","Pipestone-Kingsville complex, 0 to 3 percent slopes"
268379,"F094AA010MI","682t","Pipestone-Kingsville complex, 0 to 3 percent slopes"
268382,"F096XB019MI","682v","Urban land-Metea-Marlette complex, 0 to 8 percent slopes"
268382,"F097XA004MI","682v","Urban land-Metea-Marlette complex, 0 to 8 percent slopes"
268383,"F096XB016MI","682v","Urban land-Metea-Marlette complex, 0 to 8 percent slopes"
268383,"F097XA018MI","682v","Urban land-Metea-Marlette complex, 0 to 8 percent slopes"
268384,"F098XA021MI","682w","Plainfield-Perrinton complex, 35 to 70 percent slopes"
268385,"F094AA002MI","682w","Plainfield-Perrinton complex, 35 to 70 percent slopes"
268385,"F096XB016MI","682w","Plainfield-Perrinton complex, 35 to 70 percent slopes"
268385,"F097XA017MI","682w","Plainfield-Perrinton complex, 35 to 70 percent slopes"
268384,"F096XB020MI","682w","Plainfield-Perrinton complex, 35 to 70 percent slopes"
268384,"F094AA006MI","682w","Plainfield-Perrinton complex, 35 to 70 percent slopes"
268385,"F098XA022MI","682w","Plainfield-Perrinton complex, 35 to 70 percent slopes"
