"muiid","ncnesoil30m","LRU","pmlra","affinity","best","ofbest","compname","coiid","dmuiid","nationalmusym","muname","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T150_sand","T150_clay","T150_OM","T50_sand","T50_pH","flood","humicdepth","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","Site111"
2531473,187494,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Houghton",2119948,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,72.0919990539551,0,5.69999980926514,"none",203,"organic, herbaceous material",,"depression & drainageway","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531473,188225,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Adrian",2119946,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",TRUE,93,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,40.1066666666667,0.853333333333333,38.7133350880941,0,5.69999980926514,"none",86,"organic, herbaceous material & glaciofluvial deposits","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531473,188225,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Edwards",2119949,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,76,250,10.8533333333333,5.42666666666667,40.072001546224,0,6.90000009536743,"none",203,"organic, herbaceous material & marl","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Limnic Muck"
2531473,188225,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Houghton",2119948,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,72.0919990539551,0,5.69999980926514,"none",203,"organic, herbaceous material",,"depression & drainageway","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531473,187246,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Adrian",2119946,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",TRUE,93,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,40.1066666666667,0.853333333333333,38.7133350880941,0,5.69999980926514,"none",86,"organic, herbaceous material & glaciofluvial deposits","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531473,187246,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Edwards",2119949,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,76,250,10.8533333333333,5.42666666666667,40.072001546224,0,6.90000009536743,"none",203,"organic, herbaceous material & marl","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Limnic Muck"
2531473,187246,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Houghton",2119948,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,72.0919990539551,0,5.69999980926514,"none",203,"organic, herbaceous material",,"depression & drainageway","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531473,172100,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Adrian",2119946,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",TRUE,93,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,40.1066666666667,0.853333333333333,38.7133350880941,0,5.69999980926514,"none",86,"organic, herbaceous material & glaciofluvial deposits","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531473,172100,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Edwards",2119949,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,76,250,10.8533333333333,5.42666666666667,40.072001546224,0,6.90000009536743,"none",203,"organic, herbaceous material & marl","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Limnic Muck"
2531473,172100,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Houghton",2119948,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,72.0919990539551,0,5.69999980926514,"none",203,"organic, herbaceous material",,"depression & drainageway","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531473,186629,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Adrian",2119946,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",TRUE,93,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,40.1066666666667,0.853333333333333,38.7133350880941,0,5.69999980926514,"none",86,"organic, herbaceous material & glaciofluvial deposits","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531473,186629,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Edwards",2119949,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,76,250,10.8533333333333,5.42666666666667,40.072001546224,0,6.90000009536743,"none",203,"organic, herbaceous material & marl","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Limnic Muck"
2531473,186629,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Houghton",2119948,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,72.0919990539551,0,5.69999980926514,"none",203,"organic, herbaceous material",,"depression & drainageway","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531474,1592166,"99A",0.0330682805394989,93.7837993578925,93.7837993578925,100,"Adrian",2119951,635215,"2qz6g","Adrian muck, drained, 0 to 1 percent slopes",TRUE,95,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,66,250,53.2,1.12,30.6200007764498,0,5.44400005340576,"none",66,"organic, herbaceous material & glaciolacustrine deposits","NA & limestone, sandstone and shale","depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531474,169067,"99A",0.0330682805394989,93.7837993578925,93.7837993578925,100,"Adrian",2119951,635215,"2qz6g","Adrian muck, drained, 0 to 1 percent slopes",TRUE,95,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,66,250,53.2,1.12,30.6200007764498,0,5.44400005340576,"none",66,"organic, herbaceous material & glaciolacustrine deposits","NA & limestone, sandstone and shale","depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531474,644362,"99A",0.0330682805394989,93.7837993578925,93.7837993578925,100,"Adrian",2119951,635215,"2qz6g","Adrian muck, drained, 0 to 1 percent slopes",TRUE,95,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,66,250,53.2,1.12,30.6200007764498,0,5.44400005340576,"none",66,"organic, herbaceous material & glaciolacustrine deposits","NA & limestone, sandstone and shale","depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531474,168972,"99A",0.0330682805394989,93.7837993578925,93.7837993578925,100,"Adrian",2119951,635215,"2qz6g","Adrian muck, drained, 0 to 1 percent slopes",TRUE,95,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,66,250,53.2,1.12,30.6200007764498,0,5.44400005340576,"none",66,"organic, herbaceous material & glaciolacustrine deposits","NA & limestone, sandstone and shale","depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2657307,2423854,"99B",0.554396099702254,48.231866351195,48.231866351195,100,"Linwood",2396980,755299,"2w64l","Brookston loam, 0 to 2 percent slopes",FALSE,1,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"moraine & depression & till plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2657307,187783,"99B",0.554396099702254,48.231866351195,48.231866351195,100,"Linwood",2396980,755299,"2w64l","Brookston loam, 0 to 2 percent slopes",FALSE,1,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"moraine & depression & till plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2657307,187548,"99B",0.554396099702254,48.231866351195,48.231866351195,100,"Linwood",2396980,755299,"2w64l","Brookston loam, 0 to 2 percent slopes",FALSE,1,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"moraine & depression & till plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2657307,212440,"99B",0.554396099702254,48.231866351195,48.231866351195,100,"Linwood",2396980,755299,"2w64l","Brookston loam, 0 to 2 percent slopes",FALSE,1,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"moraine & depression & till plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2657307,2422501,"99B",0.554396099702254,48.231866351195,48.231866351195,100,"Linwood",2396980,755299,"2w64l","Brookston loam, 0 to 2 percent slopes",FALSE,1,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"moraine & depression & till plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2657307,2437779,"99B",0.554396099702254,48.231866351195,48.231866351195,100,"Linwood",2396980,755299,"2w64l","Brookston loam, 0 to 2 percent slopes",FALSE,1,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"moraine & depression & till plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2657307,186831,"99B",0.554396099702254,48.231866351195,48.231866351195,100,"Linwood",2396980,755299,"2w64l","Brookston loam, 0 to 2 percent slopes",FALSE,1,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"moraine & depression & till plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2657307,2437907,"99B",0.554396099702254,48.231866351195,48.231866351195,100,"Linwood",2396980,755299,"2w64l","Brookston loam, 0 to 2 percent slopes",FALSE,1,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"moraine & depression & till plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
